
21:36:55:36S,unknown,(288, 316, 112, 112)
21:36:55:36S,unknown,(486, 40, 94, 94)
21:36:55:36S,unknown,(486, 40, 94, 94)
21:36:55:36S,unknown,(292, 299, 103, 103)
21:36:55:36S,unknown,(292, 299, 103, 103)
21:36:55:36S,unknown,(274, 291, 110, 110)
21:36:55:36S,unknown,(274, 291, 110, 110)
21:36:55:36S,unknown,(427, 334, 103, 103)
21:36:55:36S,unknown,(338, 129, 97, 97)
21:36:55:36S,austin,(71, 138, 214, 214)
21:36:55:36S,unknown,(427, 334, 103, 103)
21:36:55:36S,unknown,(338, 129, 97, 97)
21:36:56:36S,austin,(71, 138, 214, 214)
21:36:56:36S,unknown,(429, 332, 103, 103)
21:36:56:36S,unknown,(385, 344, 72, 72)
21:36:56:36S,unknown,(428, 331, 103, 103)
21:36:56:36S,unknown,(330, 80, 111, 111)
21:36:56:36S,unknown,(330, 80, 111, 111)
21:36:56:36S,unknown,(330, 80, 111, 111)
21:36:56:36S,austin,(335, 86, 114, 114)
21:36:56:36S,austin,(304, 86, 124, 124)
21:36:56:36S,austin,(304, 86, 124, 124)
21:36:57:36S,austin,(304, 86, 124, 124)
21:36:57:36S,unknown,(279, 312, 103, 103)
21:36:57:36S,unknown,(279, 312, 103, 103)
21:36:57:36S,unknown,(279, 312, 103, 103)
21:36:57:36S,unknown,(278, 315, 103, 103)
21:36:57:36S,unknown,(278, 315, 103, 103)
21:36:58:36S,unknown,(278, 315, 103, 103)
21:36:58:36S,unknown,(384, 364, 72, 72)
21:36:58:36S,unknown,(384, 364, 72, 72)
21:36:58:36S,unknown,(384, 364, 72, 72)
21:36:59:36S,austin,(76, 138, 214, 214)
21:36:59:36S,austin,(76, 138, 214, 214)
21:36:59:36S,austin,(76, 138, 214, 214)
21:36:59:36S,unknown,(303, 99, 103, 103)
21:36:59:36S,unknown,(303, 99, 103, 103)
21:36:59:36S,unknown,(303, 99, 103, 103)
21:37:00:37S,unknown,(430, 350, 103, 103)
21:37:00:37S,unknown,(430, 350, 103, 103)
21:37:00:37S,unknown,(430, 350, 103, 103)
21:37:00:37S,unknown,(303, 111, 86, 86)
21:37:00:37S,unknown,(428, 350, 103, 103)
21:37:00:37S,unknown,(303, 111, 86, 86)
21:37:00:37S,unknown,(428, 350, 103, 103)
21:37:00:37S,unknown,(303, 111, 86, 86)
21:37:00:37S,unknown,(428, 350, 103, 103)
21:37:01:37S,unknown,(427, 351, 103, 103)
21:37:01:37S,unknown,(427, 351, 103, 103)
21:37:01:37S,unknown,(427, 351, 103, 103)
21:37:01:37S,unknown,(380, 106, 82, 82)
21:37:01:37S,unknown,(279, 314, 103, 103)
21:37:01:37S,unknown,(353, 314, 103, 103)
21:37:01:37S,austin,(332, 93, 124, 124)
21:37:01:37S,unknown,(386, 106, 81, 81)
21:37:01:37S,unknown,(348, 316, 103, 103)
21:37:01:37S,austin,(335, 90, 124, 124)
21:37:01:37S,austin,(302, 93, 124, 124)
21:37:01:37S,unknown,(386, 106, 81, 81)
21:37:01:37S,unknown,(348, 316, 103, 103)
21:37:01:37S,austin,(335, 90, 124, 124)
21:37:01:37S,austin,(302, 93, 124, 124)
21:37:01:37S,austin,(330, 93, 124, 124)
21:37:01:37S,austin,(330, 93, 124, 124)
21:37:01:37S,austin,(320, 93, 124, 124)
21:37:02:37S,austin,(324, 93, 124, 124)
21:37:02:37S,austin,(324, 93, 124, 124)
21:37:02:37S,austin,(324, 93, 124, 124)
21:37:02:37S,unknown,(428, 357, 103, 103)
21:37:02:37S,austin,(332, 93, 124, 124)
21:37:02:37S,unknown,(428, 357, 103, 103)
21:37:02:37S,austin,(332, 93, 124, 124)
21:37:02:37S,austin,(71, 138, 214, 214)
21:37:02:37S,austin,(71, 138, 214, 214)
21:37:02:37S,austin,(71, 138, 214, 214)
21:37:02:37S,austin,(74, 140, 214, 214)
21:37:02:37S,austin,(74, 140, 214, 214)
21:37:03:37S,austin,(71, 138, 214, 214)
21:37:03:37S,unknown,(360, 326, 86, 86)
21:37:03:37S,unknown,(428, 355, 103, 103)
21:37:03:37S,austin,(71, 138, 214, 214)
21:37:03:37S,unknown,(360, 326, 86, 86)
21:37:03:37S,unknown,(428, 355, 103, 103)
21:37:03:37S,austin,(71, 138, 214, 214)
21:37:03:37S,austin,(74, 140, 214, 214)
21:37:03:37S,austin,(74, 140, 214, 214)
21:37:03:37S,austin,(74, 140, 214, 214)
21:37:03:37S,austin,(74, 140, 214, 214)
21:37:03:37S,unknown,(428, 350, 103, 103)
21:37:03:37S,austin,(76, 143, 214, 214)
21:37:03:37S,unknown,(428, 350, 103, 103)
21:37:03:37S,austin,(76, 143, 214, 214)
21:37:04:37S,unknown,(360, 326, 86, 86)
21:37:04:37S,unknown,(428, 357, 103, 103)
21:37:04:37S,austin,(71, 138, 214, 214)
21:37:04:37S,unknown,(360, 326, 86, 86)
21:37:04:37S,unknown,(428, 357, 103, 103)
21:37:04:37S,austin,(71, 138, 214, 214)
21:37:04:37S,austin,(76, 138, 214, 214)
21:37:05:37S,austin,(326, 91, 124, 124)
21:37:05:37S,austin,(326, 91, 124, 124)
21:37:05:37S,austin,(326, 91, 124, 124)
21:37:05:37S,unknown,(277, 322, 103, 103)
21:37:05:37S,austin,(323, 91, 124, 124)
21:37:05:37S,unknown,(277, 322, 103, 103)
21:37:05:37S,austin,(323, 91, 124, 124)
21:37:05:37S,unknown,(277, 322, 103, 103)
21:37:05:37S,austin,(323, 91, 124, 124)
21:37:05:37S,unknown,(277, 322, 103, 103)
21:37:05:37S,unknown,(277, 322, 103, 103)
21:37:05:37S,unknown,(277, 322, 103, 103)
21:37:05:37S,austin,(316, 89, 132, 132)
21:37:05:37S,austin,(316, 89, 132, 132)
21:37:05:37S,austin,(318, 87, 132, 132)
21:37:06:37S,austin,(330, 90, 124, 124)
21:37:06:37S,austin,(330, 90, 124, 124)
21:37:06:37S,austin,(330, 90, 124, 124)
21:37:06:37S,unknown,(430, 355, 103, 103)
21:37:06:37S,austin,(318, 87, 132, 132)
21:37:06:37S,unknown,(430, 355, 103, 103)
21:37:06:37S,austin,(318, 87, 132, 132)
21:37:06:37S,unknown,(376, 364, 79, 79)
21:37:06:37S,unknown,(376, 364, 79, 79)
21:37:06:37S,unknown,(376, 364, 79, 79)
21:37:07:37S,austin,(322, 93, 124, 124)
21:37:07:37S,austin,(322, 93, 124, 124)
21:37:07:37S,austin,(322, 93, 124, 124)
21:37:07:37S,unknown,(277, 322, 103, 103)
21:37:07:37S,unknown,(277, 322, 103, 103)
21:37:07:37S,unknown,(277, 322, 103, 103)
21:37:07:37S,unknown,(376, 366, 79, 79)
21:37:07:37S,austin,(272, 316, 114, 114)
21:37:07:37S,unknown,(376, 366, 79, 79)
21:37:07:37S,austin,(272, 316, 114, 114)
21:37:08:37S,austin,(266, 310, 124, 124)
21:37:08:37S,austin,(266, 310, 124, 124)
21:37:08:37S,unknown,(426, 355, 103, 103)
21:37:09:37S,unknown,(426, 355, 103, 103)
21:37:09:37S,unknown,(426, 355, 103, 103)
21:37:10:37S,unknown,(376, 366, 79, 79)
21:37:10:37S,unknown,(376, 366, 79, 79)
21:37:10:37S,unknown,(376, 366, 79, 79)
21:37:10:37S,unknown,(376, 366, 79, 79)
21:37:10:37S,unknown,(275, 320, 103, 103)
21:37:10:37S,unknown,(304, 100, 114, 114)
21:37:10:37S,unknown,(376, 366, 79, 79)
21:37:10:37S,unknown,(275, 320, 103, 103)
21:37:10:37S,unknown,(304, 100, 114, 114)
21:37:10:37S,unknown,(376, 366, 79, 79)
21:37:10:37S,unknown,(275, 320, 103, 103)
21:37:10:37S,unknown,(304, 100, 114, 114)
21:37:11:37S,austin,(272, 312, 114, 114)
21:37:11:37S,austin,(272, 312, 114, 114)
21:37:11:37S,austin,(272, 312, 114, 114)
21:37:11:37S,unknown,(378, 368, 72, 72)
21:37:11:37S,unknown,(378, 368, 72, 72)
21:37:11:37S,unknown,(374, 366, 79, 79)
21:37:12:37S,unknown,(360, 330, 86, 86)
21:37:12:37S,unknown,(360, 330, 86, 86)
21:37:12:37S,unknown,(428, 348, 103, 103)
21:37:12:37S,unknown,(428, 348, 103, 103)
21:37:12:37S,unknown,(428, 348, 103, 103)
21:37:12:37S,unknown,(353, 335, 86, 86)
21:37:12:37S,austin,(278, 323, 114, 114)
21:37:12:37S,unknown,(353, 335, 86, 86)
21:37:12:37S,austin,(278, 323, 114, 114)
21:37:12:37S,unknown,(426, 355, 103, 103)
21:37:12:37S,unknown,(426, 355, 103, 103)
21:37:13:37S,unknown,(430, 357, 103, 103)
21:37:13:37S,unknown,(430, 357, 103, 103)
21:37:13:37S,unknown,(430, 357, 103, 103)
21:37:13:37S,unknown,(428, 357, 103, 103)
21:37:13:37S,unknown,(428, 357, 103, 103)
21:37:13:37S,unknown,(428, 357, 103, 103)
21:37:13:37S,austin,(266, 312, 124, 124)
21:37:13:37S,austin,(266, 312, 124, 124)
21:37:13:37S,austin,(266, 312, 124, 124)
21:37:14:37S,austin,(325, 80, 149, 149)
21:37:14:37S,austin,(325, 80, 149, 149)
21:37:14:37S,austin,(325, 80, 149, 149)
21:37:15:37S,unknown,(353, 330, 94, 94)
21:37:15:37S,unknown,(353, 330, 94, 94)
21:37:15:37S,unknown,(353, 330, 94, 94)
21:37:15:37S,unknown,(374, 366, 79, 79)
21:37:15:37S,austin,(295, 294, 164, 164)
21:37:16:37S,unknown,(374, 366, 79, 79)
21:37:16:37S,austin,(295, 294, 164, 164)
21:37:16:37S,unknown,(374, 366, 79, 79)
21:37:16:37S,austin,(295, 294, 164, 164)
21:37:16:37S,unknown,(269, 309, 114, 114)
21:37:16:37S,unknown,(426, 350, 103, 103)
21:37:16:37S,unknown,(269, 309, 114, 114)
21:37:16:37S,unknown,(426, 350, 103, 103)
21:37:16:37S,unknown,(269, 309, 114, 114)
21:37:16:37S,unknown,(426, 350, 103, 103)
21:37:17:37S,unknown,(378, 367, 72, 72)
21:37:17:37S,unknown,(378, 367, 72, 72)
21:37:17:37S,unknown,(378, 367, 72, 72)
21:37:17:37S,unknown,(423, 354, 103, 103)
21:37:17:37S,unknown,(423, 354, 103, 103)
21:37:17:37S,unknown,(423, 354, 103, 103)
21:37:17:37S,unknown,(372, 362, 79, 79)
21:37:17:37S,unknown,(372, 362, 79, 79)
21:37:17:37S,unknown,(372, 362, 79, 79)
21:37:17:37S,unknown,(374, 368, 72, 72)
21:37:17:37S,unknown,(424, 350, 103, 103)
21:37:17:37S,unknown,(374, 368, 72, 72)
21:37:17:37S,unknown,(424, 350, 103, 103)
21:37:17:37S,unknown,(374, 367, 76, 76)
21:37:17:37S,unknown,(424, 350, 103, 103)
21:37:18:37S,unknown,(376, 368, 72, 72)
21:37:18:37S,unknown,(424, 350, 103, 103)
21:37:18:37S,unknown,(376, 368, 72, 72)
21:37:18:37S,unknown,(424, 350, 103, 103)
21:37:18:37S,unknown,(376, 368, 72, 72)
21:37:18:37S,unknown,(424, 350, 103, 103)
21:37:18:37S,unknown,(375, 366, 77, 77)
21:37:18:37S,unknown,(422, 355, 103, 103)
21:37:18:37S,unknown,(375, 366, 77, 77)
21:37:18:37S,unknown,(422, 355, 103, 103)
21:37:18:37S,unknown,(338, 330, 94, 94)
21:37:18:37S,unknown,(424, 350, 103, 103)
21:37:18:37S,unknown,(341, 327, 92, 92)
21:37:18:37S,unknown,(424, 350, 103, 103)
21:37:18:37S,unknown,(341, 327, 92, 92)
21:37:18:37S,unknown,(424, 353, 103, 103)
21:37:19:37S,unknown,(424, 350, 103, 103)
21:37:19:37S,unknown,(424, 350, 103, 103)
21:37:19:37S,unknown,(424, 350, 103, 103)
21:37:19:37S,unknown,(277, 329, 103, 103)
21:37:19:37S,unknown,(277, 329, 103, 103)
21:37:19:37S,unknown,(277, 329, 103, 103)
21:37:19:37S,unknown,(421, 355, 103, 103)
21:37:20:37S,unknown,(421, 355, 103, 103)
21:37:20:37S,unknown,(384, 360, 72, 72)
21:37:20:37S,unknown,(384, 360, 72, 72)
21:37:20:37S,unknown,(384, 360, 72, 72)
21:37:20:37S,unknown,(385, 356, 72, 72)
21:37:20:37S,unknown,(428, 338, 103, 103)
21:37:20:37S,unknown,(385, 356, 72, 72)
21:37:21:37S,unknown,(428, 338, 103, 103)
21:37:21:37S,unknown,(382, 355, 72, 72)
21:37:21:37S,unknown,(382, 355, 72, 72)
21:37:21:37S,unknown,(384, 358, 72, 72)
21:37:21:37S,austin,(328, 81, 125, 125)
21:37:21:37S,unknown,(384, 358, 72, 72)
21:37:21:37S,austin,(328, 81, 125, 125)
21:37:21:37S,unknown,(366, 176, 72, 72)
21:37:21:37S,unknown,(426, 342, 103, 103)
21:37:21:37S,unknown,(366, 176, 72, 72)
21:37:21:37S,unknown,(426, 342, 103, 103)
21:37:21:37S,unknown,(366, 176, 72, 72)
21:37:21:37S,unknown,(426, 342, 103, 103)
21:37:21:37S,unknown,(335, 135, 97, 97)
21:37:21:37S,unknown,(325, 87, 120, 120)
21:37:21:37S,unknown,(335, 135, 97, 97)
21:37:21:37S,unknown,(325, 87, 120, 120)
21:37:21:37S,unknown,(379, 360, 72, 72)
21:37:21:37S,austin,(330, 88, 124, 124)
21:37:22:37S,unknown,(312, 102, 86, 86)
21:37:22:37S,unknown,(312, 102, 86, 86)
21:37:22:37S,unknown,(312, 102, 86, 86)
21:37:22:37S,unknown,(388, 101, 82, 82)
21:37:22:37S,unknown,(314, 101, 86, 86)
21:37:22:37S,unknown,(388, 101, 82, 82)
21:37:22:37S,unknown,(314, 101, 86, 86)
21:37:22:37S,unknown,(315, 100, 86, 86)
21:37:22:37S,unknown,(315, 100, 86, 86)
21:37:22:37S,unknown,(387, 101, 86, 86)
21:37:22:37S,unknown,(315, 100, 86, 86)
21:37:22:37S,unknown,(387, 101, 86, 86)
21:37:22:37S,unknown,(390, 100, 86, 86)
21:37:23:37S,unknown,(317, 100, 86, 86)
21:37:23:37S,unknown,(317, 100, 86, 86)
21:37:23:37S,unknown,(317, 100, 86, 86)
21:37:23:37S,unknown,(388, 101, 86, 86)
21:37:23:37S,unknown,(388, 101, 86, 86)
21:37:23:37S,unknown,(387, 100, 86, 86)
21:37:24:37S,unknown,(444, 348, 84, 84)
21:37:24:37S,unknown,(444, 348, 84, 84)
21:37:24:37S,unknown,(389, 318, 79, 79)
21:37:24:37S,unknown,(451, 344, 86, 86)
21:52:08:52S,unknown,(400, 148, 79, 79)
21:52:08:52S,unknown,(380, 138, 103, 103)
21:52:08:52S,unknown,(364, 124, 124, 124)
21:52:08:52S,unknown,(301, 126, 94, 94)
21:52:08:52S,unknown,(364, 124, 124, 124)
21:52:08:52S,unknown,(301, 126, 94, 94)
21:52:09:52S,unknown,(368, 131, 114, 114)
21:52:09:52S,unknown,(296, 124, 94, 94)
21:52:09:52S,unknown,(326, 269, 72, 72)
21:52:09:52S,unknown,(368, 131, 114, 114)
21:52:09:52S,unknown,(296, 124, 94, 94)
21:52:09:52S,unknown,(326, 269, 72, 72)
21:52:09:52S,unknown,(368, 131, 114, 114)
21:52:09:52S,unknown,(296, 124, 94, 94)
21:52:09:52S,unknown,(326, 269, 72, 72)
21:52:09:52S,unknown,(369, 131, 114, 114)
21:52:09:52S,austin,(295, 119, 103, 103)
21:52:09:52S,unknown,(328, 270, 72, 72)
21:52:09:52S,unknown,(374, 128, 114, 114)
21:52:09:52S,austin,(300, 123, 97, 97)
21:52:09:52S,unknown,(330, 269, 72, 72)
21:52:09:52S,unknown,(374, 128, 114, 114)
21:52:09:52S,austin,(300, 123, 97, 97)
21:52:09:52S,unknown,(330, 269, 72, 72)
21:52:09:52S,unknown,(331, 266, 72, 72)
21:52:10:52S,unknown,(381, 135, 103, 103)
21:52:10:52S,unknown,(330, 266, 72, 72)
21:52:10:52S,unknown,(381, 135, 103, 103)
21:52:10:52S,unknown,(330, 266, 72, 72)
21:52:10:52S,unknown,(381, 135, 103, 103)
21:52:10:52S,unknown,(330, 266, 72, 72)
21:52:10:52S,austin,(334, 118, 136, 136)
21:52:10:52S,unknown,(331, 267, 72, 72)
21:52:10:52S,austin,(334, 118, 136, 136)
21:52:10:52S,unknown,(331, 267, 72, 72)
21:52:11:52S,austin,(334, 118, 136, 136)
21:52:11:52S,unknown,(331, 267, 72, 72)
21:52:12:52S,unknown,(400, 146, 81, 81)
21:52:12:52S,austin,(336, 115, 141, 141)
21:52:12:52S,unknown,(400, 146, 81, 81)
21:52:12:52S,austin,(336, 115, 141, 141)
21:52:12:52S,unknown,(397, 142, 96, 96)
21:52:12:52S,unknown,(397, 142, 96, 96)
21:52:12:52S,unknown,(397, 142, 96, 96)
21:52:12:52S,unknown,(393, 135, 103, 103)
21:52:12:52S,austin,(283, 100, 164, 164)
21:52:12:52S,unknown,(392, 136, 100, 100)
21:52:12:52S,unknown,(392, 136, 100, 100)
21:52:13:52S,unknown,(386, 130, 111, 111)
21:52:13:52S,unknown,(386, 130, 111, 111)
21:52:13:52S,unknown,(386, 130, 111, 111)
21:52:13:52S,unknown,(390, 136, 104, 104)
21:52:13:52S,unknown,(390, 136, 104, 104)
21:52:13:52S,unknown,(390, 136, 101, 101)
21:52:13:52S,unknown,(389, 133, 107, 107)
21:52:13:52S,unknown,(389, 133, 107, 107)
21:52:13:52S,unknown,(389, 133, 107, 107)
21:52:13:52S,unknown,(393, 136, 101, 101)
21:52:13:52S,austin,(277, 96, 171, 171)
21:52:13:52S,unknown,(393, 136, 101, 101)
21:52:14:52S,austin,(277, 96, 171, 171)
21:52:14:52S,unknown,(389, 132, 107, 107)
21:52:14:52S,austin,(283, 100, 164, 164)
21:52:14:52S,unknown,(393, 137, 104, 104)
21:52:14:52S,austin,(284, 104, 159, 159)
21:52:14:52S,unknown,(393, 137, 104, 104)
21:52:14:52S,austin,(284, 104, 159, 159)
21:52:14:52S,unknown,(395, 137, 103, 103)
21:52:14:52S,unknown,(342, 266, 72, 72)
21:52:14:52S,unknown,(394, 136, 101, 101)
21:52:14:52S,unknown,(394, 136, 101, 101)
21:52:14:52S,unknown,(394, 136, 101, 101)
21:52:14:52S,unknown,(398, 137, 100, 100)
21:52:14:52S,unknown,(398, 137, 100, 100)
21:52:15:52S,unknown,(398, 137, 100, 100)
21:52:15:52S,unknown,(394, 134, 114, 114)
21:52:15:52S,unknown,(394, 134, 114, 114)
21:52:15:52S,unknown,(396, 136, 108, 108)
21:52:15:52S,unknown,(401, 138, 100, 100)
21:52:15:52S,unknown,(401, 138, 100, 100)
21:52:15:52S,unknown,(401, 138, 100, 100)
21:52:15:52S,unknown,(406, 139, 94, 94)
21:52:15:52S,unknown,(406, 139, 94, 94)
21:52:15:52S,unknown,(406, 139, 94, 94)
21:52:16:52S,unknown,(398, 131, 114, 114)
21:52:16:52S,unknown,(398, 131, 114, 114)
21:52:16:52S,unknown,(398, 131, 114, 114)
21:52:16:52S,unknown,(398, 131, 114, 114)
21:52:16:52S,unknown,(405, 138, 97, 97)
21:52:16:52S,unknown,(405, 138, 97, 97)
21:52:16:52S,unknown,(405, 138, 97, 97)
21:52:16:52S,unknown,(406, 140, 94, 94)
21:52:16:52S,unknown,(406, 140, 94, 94)
21:52:17:52S,unknown,(402, 136, 94, 94)
21:52:17:52S,unknown,(402, 136, 94, 94)
21:52:17:52S,unknown,(402, 136, 94, 94)
21:52:17:52S,unknown,(403, 141, 96, 96)
21:52:17:52S,unknown,(403, 141, 96, 96)
21:52:17:52S,unknown,(403, 141, 96, 96)
21:52:18:52S,unknown,(396, 136, 107, 107)
21:52:18:52S,unknown,(396, 136, 107, 107)
21:52:18:52S,unknown,(391, 134, 114, 114)
21:52:18:52S,unknown,(391, 136, 110, 110)
21:52:18:52S,unknown,(391, 136, 110, 110)
21:52:18:52S,unknown,(391, 136, 110, 110)
21:52:18:52S,unknown,(395, 138, 104, 104)
21:52:18:52S,unknown,(395, 138, 104, 104)
21:52:18:52S,unknown,(394, 135, 107, 107)
21:52:19:52S,unknown,(390, 132, 114, 114)
21:52:19:52S,unknown,(390, 132, 114, 114)
21:52:19:52S,unknown,(397, 136, 107, 107)
21:52:19:52S,unknown,(395, 134, 108, 108)
21:52:19:52S,unknown,(395, 134, 108, 108)
21:52:19:52S,unknown,(395, 134, 108, 108)
21:52:19:52S,unknown,(397, 136, 107, 107)
21:52:19:52S,unknown,(397, 136, 107, 107)
21:52:19:52S,unknown,(397, 136, 107, 107)
21:52:19:52S,unknown,(396, 136, 107, 107)
21:52:19:52S,unknown,(396, 136, 107, 107)
21:52:20:52S,unknown,(394, 134, 111, 111)
21:52:20:52S,unknown,(395, 135, 110, 110)
21:52:20:52S,unknown,(395, 135, 110, 110)
21:52:20:52S,unknown,(395, 135, 110, 110)
21:52:20:52S,unknown,(398, 138, 104, 104)
21:52:20:52S,unknown,(398, 138, 104, 104)
21:52:20:52S,unknown,(394, 135, 109, 109)
21:52:20:52S,unknown,(394, 135, 109, 109)
